,Content ID,Reaction Type,Datetime,Content type,Category,Sentiment,Score,,,,Category,Sum,Count,Datetime,Month,Count post,,Month,Count post
9273,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,1/1/2021 0:00,photo,public speaking,positive,30,,,,,,,1/1/2021,1,2126,,,
9274,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,7/5/2020 0:00,photo,public speaking,positive,65,,,,,,,7/5/2020,7,2070,,,
9275,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,9/7/2020 0:00,photo,public speaking,positive,65,,,,,,,9/7/2020,9,2022,,,
9276,dfdf6d34-e60b-4d21-9973-4bf07769be78,worried,2/22/2021 0:00,photo,public speaking,negative,12,,,,,,,2/22/2021,2,1914,,,
9277,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,11/21/2020 0:00,photo,public speaking,negative,10,,,,,,,11/21/2020,11,2034,,,
9278,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,1/10/2021 0:00,photo,public speaking,neutral,20,,,,,,,1/10/2021,1,2126,,,
9279,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,12/5/2020 0:00,photo,public speaking,positive,50,,,,,,,12/5/2020,12,2092,,,
9280,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,5/28/2021 0:00,photo,public speaking,neutral,20,,,,,,,5/28/2021,5,2138,,,
9281,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,5/15/2021 0:00,photo,public speaking,positive,50,,,,,,,5/15/2021,5,2138,,,
9282,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,1/12/2021 0:00,photo,public speaking,positive,60,,,,,,,1/12/2021,1,2126,,,
9283,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,11/16/2020 0:00,photo,public speaking,positive,30,,,,,,,11/16/2020,11,2034,,,
9284,dfdf6d34-e60b-4d21-9973-4bf07769be78,want,10/21/2020 0:00,photo,public speaking,positive,70,,,,,,,10/21/2020,10,2056,,,
9285,dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,4/22/2021 0:00,photo,public speaking,negative,15,,,,,,,4/22/2021,4,1974,,,
9286,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,10/21/2020 0:00,photo,public speaking,positive,65,,,,,,,10/21/2020,10,2056,,,
9287,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2/22/2021 0:00,photo,public speaking,negative,10,,,,,,,2/22/2021,2,1914,,,
9288,dfdf6d34-e60b-4d21-9973-4bf07769be78,intrigued,6/11/2021 0:00,photo,public speaking,positive,45,,,,,,,6/11/2021,6,2021,,,
9289,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2/25/2021 0:00,photo,public speaking,positive,65,,,,,,,2/25/2021,2,1914,,,
9290,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,1/28/2021 0:00,photo,public speaking,negative,0,,,,,,,1/28/2021,1,2126,,,
9291,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,5/3/2021 0:00,photo,public speaking,neutral,20,,,,,,,5/3/2021,5,2138,,,
9293,cebae43b-4f77-4689-86e0-66fb107d5eef,love,11/13/2020 0:00,GIF,culture,positive,65,,,,,,,11/13/2020,11,2034,,,
9294,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,7/31/2020 0:00,GIF,culture,positive,72,,,,,,,7/31/2020,7,2070,,,
9295,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,7/12/2020 0:00,GIF,culture,positive,75,,,,,,,7/12/2020,7,2070,,,
9296,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,9/29/2020 0:00,GIF,culture,positive,72,,,,,,,9/29/2020,9,2022,,,
9297,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,1/5/2021 0:00,GIF,culture,positive,75,,,,,,,1/5/2021,1,2126,,,
9298,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2/17/2021 0:00,GIF,culture,positive,75,,,,,,,2/17/2021,2,1914,,,
9299,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,8/3/2020 0:00,GIF,culture,positive,45,,,,,,,8/3/2020,8,2114,,,
9300,cebae43b-4f77-4689-86e0-66fb107d5eef,want,12/14/2020 0:00,GIF,culture,positive,70,,,,,,,12/14/2020,12,2092,,,
9301,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,4/10/2021 0:00,GIF,culture,positive,75,,,,,,,4/10/2021,4,1974,,,
9302,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,12/13/2020 0:00,GIF,culture,neutral,20,,,,,,,12/13/2020,12,2092,,,
9303,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,3/6/2021 0:00,GIF,culture,negative,0,,,,,,,3/6/2021,3,2012,,,
9304,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,3/27/2021 0:00,GIF,culture,neutral,20,,,,,,,3/27/2021,3,2012,,,
9305,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,5/7/2021 0:00,GIF,culture,negative,5,,,,,,,5/7/2021,5,2138,,,
9306,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,4/25/2021 0:00,GIF,culture,negative,15,,,,,,,4/25/2021,4,1974,,,
9307,cebae43b-4f77-4689-86e0-66fb107d5eef,love,10/14/2020 0:00,GIF,culture,positive,65,,,,,,,10/14/2020,10,2056,,,
9308,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,6/22/2020 0:00,GIF,culture,positive,75,,,,,,,6/22/2020,6,2021,,,
9309,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,11/25/2020 0:00,GIF,culture,positive,75,,,,,,,11/25/2020,11,2034,,,
9310,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,11/29/2020 0:00,GIF,culture,negative,5,,,,,,,11/29/2020,11,2034,,,
9311,cebae43b-4f77-4689-86e0-66fb107d5eef,like,3/29/2021 0:00,GIF,culture,positive,50,,,,,,,3/29/2021,3,2012,,,
9312,cebae43b-4f77-4689-86e0-66fb107d5eef,worried,5/17/2021 0:00,GIF,culture,negative,12,,,,,,,5/17/2021,5,2138,,,
9313,cebae43b-4f77-4689-86e0-66fb107d5eef,love,11/18/2020 0:00,GIF,culture,positive,65,,,,,,,11/18/2020,11,2034,,,
9314,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,8/16/2020 0:00,GIF,culture,positive,45,,,,,,,8/16/2020,8,2114,,,
9315,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,7/19/2020 0:00,GIF,culture,neutral,20,,,,,,,7/19/2020,7,2070,,,
9316,cebae43b-4f77-4689-86e0-66fb107d5eef,want,6/26/2020 0:00,GIF,culture,positive,70,,,,,,,6/26/2020,6,2021,,,
9317,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,5/15/2021 0:00,GIF,culture,positive,72,,,,,,,5/15/2021,5,2138,,,
9318,cebae43b-4f77-4689-86e0-66fb107d5eef,heart,4/28/2021 0:00,GIF,culture,positive,60,,,,,,,4/28/2021,4,1974,,,
9319,cebae43b-4f77-4689-86e0-66fb107d5eef,dislike,6/8/2021 0:00,GIF,culture,negative,10,,,,,,,6/8/2021,6,2021,,,
9320,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,10/16/2020 0:00,GIF,culture,positive,75,,,,,,,10/16/2020,10,2056,,,
9321,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,12/9/2020 0:00,GIF,culture,positive,30,,,,,,,12/9/2020,12,2092,,,
9322,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,12/10/2020 0:00,GIF,culture,negative,15,,,,,,,12/10/2020,12,2092,,,
9323,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,8/11/2020 0:00,GIF,culture,neutral,20,,,,,,,8/11/2020,8,2114,,,
9324,cebae43b-4f77-4689-86e0-66fb107d5eef,love,10/18/2020 0:00,GIF,culture,positive,65,,,,,,,10/18/2020,10,2056,,,
9325,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,5/16/2021 0:00,GIF,culture,positive,45,,,,,,,5/16/2021,5,2138,,,
9326,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,7/31/2020 0:00,GIF,culture,positive,45,,,,,,,7/31/2020,7,2070,,,
9327,cebae43b-4f77-4689-86e0-66fb107d5eef,want,8/8/2020 0:00,GIF,culture,positive,70,,,,,,,8/8/2020,8,2114,,,
9328,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2/5/2021 0:00,GIF,culture,positive,65,,,,,,,2/5/2021,2,1914,,,
9329,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,5/2/2021 0:00,GIF,culture,positive,30,,,,,,,5/2/2021,5,2138,,,
9331,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2/6/2021 0:00,photo,dogs,positive,30,,,,,,,2/6/2021,2,1914,,,
9332,7e2e14e2-79eb-41d0-8d5f-eba20460f049,hate,5/6/2021 0:00,photo,dogs,negative,5,,,,,,,5/6/2021,5,2138,,,
9333,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,6/22/2020 0:00,photo,dogs,positive,72,,,,,,,6/22/2020,6,2021,,,
9334,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,11/23/2020 0:00,photo,dogs,positive,70,,,,,,,11/23/2020,11,2034,,,
9335,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,5/15/2021 0:00,photo,dogs,positive,70,,,,,,,5/15/2021,5,2138,,,
9336,7e2e14e2-79eb-41d0-8d5f-eba20460f049,love,5/16/2021 0:00,photo,dogs,positive,65,,,,,,,5/16/2021,5,2138,,,
9337,7e2e14e2-79eb-41d0-8d5f-eba20460f049,intrigued,4/17/2021 0:00,photo,dogs,positive,45,,,,,,,4/17/2021,4,1974,,,
9338,7e2e14e2-79eb-41d0-8d5f-eba20460f049,like,11/6/2020 0:00,photo,dogs,positive,50,,,,,,,11/6/2020,11,2034,,,
9339,7e2e14e2-79eb-41d0-8d5f-eba20460f049,love,6/5/2021 0:00,photo,dogs,positive,65,,,,,,,6/5/2021,6,2021,,,
9340,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,5/6/2021 0:00,photo,dogs,positive,70,,,,,,,5/6/2021,5,2138,,,
9341,7e2e14e2-79eb-41d0-8d5f-eba20460f049,want,1/5/2021 0:00,photo,dogs,positive,70,,,,,,,1/5/2021,1,2126,,,
9342,7e2e14e2-79eb-41d0-8d5f-eba20460f049,super love,8/6/2020 0:00,photo,dogs,positive,75,,,,,,,8/6/2020,8,2114,,,
9343,7e2e14e2-79eb-41d0-8d5f-eba20460f049,heart,12/9/2020 0:00,photo,dogs,positive,60,,,,,,,12/9/2020,12,2092,,,
9344,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,5/29/2021 0:00,photo,dogs,neutral,20,,,,,,,5/29/2021,5,2138,,,
9345,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,3/27/2021 0:00,photo,dogs,positive,30,,,,,,,3/27/2021,3,2012,,,
9346,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,1/12/2021 0:00,photo,dogs,positive,30,,,,,,,1/12/2021,1,2126,,,
9347,7e2e14e2-79eb-41d0-8d5f-eba20460f049,want,11/8/2020 0:00,photo,dogs,positive,70,,,,,,,11/8/2020,11,2034,,,
9348,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,9/28/2020 0:00,photo,dogs,positive,72,,,,,,,9/28/2020,9,2022,,,
9349,7e2e14e2-79eb-41d0-8d5f-eba20460f049,hate,3/30/2021 0:00,photo,dogs,negative,5,,,,,,,3/30/2021,3,2012,,,
9350,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,8/27/2020 0:00,photo,dogs,neutral,20,,,,,,,8/27/2020,8,2114,,,
9351,7e2e14e2-79eb-41d0-8d5f-eba20460f049,peeking,3/30/2021 0:00,photo,dogs,neutral,35,,,,,,,3/30/2021,3,2012,,,
9352,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,1/15/2021 0:00,photo,dogs,positive,30,,,,,,,1/15/2021,1,2126,,,
9353,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,1/23/2021 0:00,photo,dogs,neutral,20,,,,,,,1/23/2021,1,2126,,,
9354,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,6/28/2020 0:00,photo,dogs,neutral,20,,,,,,,6/28/2020,6,2021,,,
9355,7e2e14e2-79eb-41d0-8d5f-eba20460f049,scared,5/2/2021 0:00,photo,dogs,negative,15,,,,,,,5/2/2021,5,2138,,,
9356,7e2e14e2-79eb-41d0-8d5f-eba20460f049,dislike,2/16/2021 0:00,photo,dogs,negative,10,,,,,,,2/16/2021,2,1914,,,
9357,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,10/17/2020 0:00,photo,dogs,neutral,20,,,,,,,10/17/2020,10,2056,,,
9358,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,4/5/2021 0:00,photo,dogs,positive,30,,,,,,,4/5/2021,4,1974,,,
9359,7e2e14e2-79eb-41d0-8d5f-eba20460f049,peeking,4/6/2021 0:00,photo,dogs,neutral,35,,,,,,,4/6/2021,4,1974,,,
9360,7e2e14e2-79eb-41d0-8d5f-eba20460f049,like,6/2/2021 0:00,photo,dogs,positive,50,,,,,,,6/2/2021,6,2021,,,
9361,7e2e14e2-79eb-41d0-8d5f-eba20460f049,dislike,2/27/2021 0:00,photo,dogs,negative,10,,,,,,,2/27/2021,2,1914,,,
9362,7e2e14e2-79eb-41d0-8d5f-eba20460f049,want,1/4/2021 0:00,photo,dogs,positive,70,,,,,,,1/4/2021,1,2126,,,
9364,34cb120b-853b-4788-8978-a3544449136b,hate,1/3/2021 0:00,photo,food,negative,5,,,,,,,1/3/2021,1,2126,,,
9365,34cb120b-853b-4788-8978-a3544449136b,love,4/29/2021 0:00,photo,food,positive,65,,,,,,,4/29/2021,4,1974,,,
9366,34cb120b-853b-4788-8978-a3544449136b,interested,9/7/2020 0:00,photo,food,positive,30,,,,,,,9/7/2020,9,2022,,,
9367,34cb120b-853b-4788-8978-a3544449136b,intrigued,3/15/2021 0:00,photo,food,positive,45,,,,,,,3/15/2021,3,2012,,,
9368,34cb120b-853b-4788-8978-a3544449136b,adore,11/1/2020 0:00,photo,food,positive,72,,,,,,,11/1/2020,11,2034,,,
9369,34cb120b-853b-4788-8978-a3544449136b,cherish,2/2/2021 0:00,photo,food,positive,70,,,,,,,2/2/2021,2,1914,,,
9370,34cb120b-853b-4788-8978-a3544449136b,scared,8/21/2020 0:00,photo,food,negative,15,,,,,,,8/21/2020,8,2114,,,
9371,34cb120b-853b-4788-8978-a3544449136b,scared,10/5/2020 0:00,photo,food,negative,15,,,,,,,10/5/2020,10,2056,,,
9372,34cb120b-853b-4788-8978-a3544449136b,love,8/14/2020 0:00,photo,food,positive,65,,,,,,,8/14/2020,8,2114,,,
9373,34cb120b-853b-4788-8978-a3544449136b,love,11/26/2020 0:00,photo,food,positive,65,,,,,,,11/26/2020,11,2034,,,
9374,34cb120b-853b-4788-8978-a3544449136b,heart,3/6/2021 0:00,photo,food,positive,60,,,,,,,3/6/2021,3,2012,,,
9375,34cb120b-853b-4788-8978-a3544449136b,adore,8/28/2020 0:00,photo,food,positive,72,,,,,,,8/28/2020,8,2114,,,
9376,34cb120b-853b-4788-8978-a3544449136b,want,5/28/2021 0:00,photo,food,positive,70,,,,,,,5/28/2021,5,2138,,,
9377,34cb120b-853b-4788-8978-a3544449136b,dislike,6/15/2021 0:00,photo,food,negative,10,,,,,,,6/15/2021,6,2021,,,
9378,34cb120b-853b-4788-8978-a3544449136b,cherish,3/20/2021 0:00,photo,food,positive,70,,,,,,,3/20/2021,3,2012,,,
9380,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,1/11/2021 0:00,GIF,soccer,negative,12,,,,,,,1/11/2021,1,2126,,,
9381,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,8/21/2020 0:00,GIF,soccer,negative,12,,,,,,,8/21/2020,8,2114,,,
9382,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,disgust,1/21/2021 0:00,GIF,soccer,negative,0,,,,,,,1/21/2021,1,2126,,,
9383,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,love,8/17/2020 0:00,GIF,soccer,positive,65,,,,,,,8/17/2020,8,2114,,,
9384,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,heart,11/8/2020 0:00,GIF,soccer,positive,60,,,,,,,11/8/2020,11,2034,,,
9385,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,love,11/1/2020 0:00,GIF,soccer,positive,65,,,,,,,11/1/2020,11,2034,,,
9386,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,interested,11/4/2020 0:00,GIF,soccer,positive,30,,,,,,,11/4/2020,11,2034,,,
9387,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,2/4/2021 0:00,GIF,soccer,negative,12,,,,,,,2/4/2021,2,1914,,,
9388,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,super love,5/10/2021 0:00,GIF,soccer,positive,75,,,,,,,5/10/2021,5,2138,,,
9389,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,10/8/2020 0:00,GIF,soccer,positive,72,,,,,,,10/8/2020,10,2056,,,
9390,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,intrigued,12/20/2020 0:00,GIF,soccer,positive,45,,,,,,,12/20/2020,12,2092,,,
9391,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,dislike,12/23/2020 0:00,GIF,soccer,negative,10,,,,,,,12/23/2020,12,2092,,,
9392,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,like,6/28/2020 0:00,GIF,soccer,positive,50,,,,,,,6/28/2020,6,2021,,,
9393,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,intrigued,7/20/2020 0:00,GIF,soccer,positive,45,,,,,,,7/20/2020,7,2070,,,
9394,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,6/24/2020 0:00,GIF,soccer,positive,72,,,,,,,6/24/2020,6,2021,,,
9396,e4306fd4-391c-4016-8b5f-98594bb647a0,like,3/10/2021 0:00,audio,healthy eating,positive,50,,,,,,,3/10/2021,3,2012,,,
9397,e4306fd4-391c-4016-8b5f-98594bb647a0,cherish,1/15/2021 0:00,audio,healthy eating,positive,70,,,,,,,1/15/2021,1,2126,,,
9398,e4306fd4-391c-4016-8b5f-98594bb647a0,intrigued,7/24/2020 0:00,audio,healthy eating,positive,45,,,,,,,7/24/2020,7,2070,,,
9399,e4306fd4-391c-4016-8b5f-98594bb647a0,like,2/24/2021 0:00,audio,healthy eating,positive,50,,,,,,,2/24/2021,2,1914,,,
9400,e4306fd4-391c-4016-8b5f-98594bb647a0,want,11/18/2020 0:00,audio,healthy eating,positive,70,,,,,,,11/18/2020,11,2034,,,
9401,e4306fd4-391c-4016-8b5f-98594bb647a0,like,5/7/2021 0:00,audio,healthy eating,positive,50,,,,,,,5/7/2021,5,2138,,,
9402,e4306fd4-391c-4016-8b5f-98594bb647a0,intrigued,11/29/2020 0:00,audio,healthy eating,positive,45,,,,,,,11/29/2020,11,2034,,,
9403,e4306fd4-391c-4016-8b5f-98594bb647a0,scared,8/8/2020 0:00,audio,healthy eating,negative,15,,,,,,,8/8/2020,8,2114,,,
9404,e4306fd4-391c-4016-8b5f-98594bb647a0,peeking,4/21/2021 0:00,audio,healthy eating,neutral,35,,,,,,,4/21/2021,4,1974,,,
9405,e4306fd4-391c-4016-8b5f-98594bb647a0,dislike,12/8/2020 0:00,audio,healthy eating,negative,10,,,,,,,12/8/2020,12,2092,,,
9406,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,2/22/2021 0:00,audio,healthy eating,negative,0,,,,,,,2/22/2021,2,1914,,,
9407,e4306fd4-391c-4016-8b5f-98594bb647a0,interested,12/8/2020 0:00,audio,healthy eating,positive,30,,,,,,,12/8/2020,12,2092,,,
9408,e4306fd4-391c-4016-8b5f-98594bb647a0,interested,11/1/2020 0:00,audio,healthy eating,positive,30,,,,,,,11/1/2020,11,2034,,,
9409,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,2/13/2021 0:00,audio,healthy eating,negative,0,,,,,,,2/13/2021,2,1914,,,
9410,e4306fd4-391c-4016-8b5f-98594bb647a0,interested,1/8/2021 0:00,audio,healthy eating,positive,30,,,,,,,1/8/2021,1,2126,,,
9411,e4306fd4-391c-4016-8b5f-98594bb647a0,heart,11/21/2020 0:00,audio,healthy eating,positive,60,,,,,,,11/21/2020,11,2034,,,
9413,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,2/24/2021 0:00,video,science,negative,10,,,,,,,2/24/2021,2,1914,,,
9414,697af362-e84b-4429-b4ea-4123c6ab44ba,love,11/19/2020 0:00,video,science,positive,65,,,,,,,11/19/2020,11,2034,,,
9415,697af362-e84b-4429-b4ea-4123c6ab44ba,want,12/26/2020 0:00,video,science,positive,70,,,,,,,12/26/2020,12,2092,,,
9416,697af362-e84b-4429-b4ea-4123c6ab44ba,like,1/10/2021 0:00,video,science,positive,50,,,,,,,1/10/2021,1,2126,,,
9417,697af362-e84b-4429-b4ea-4123c6ab44ba,want,8/29/2020 0:00,video,science,positive,70,,,,,,,8/29/2020,8,2114,,,
9418,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,11/5/2020 0:00,video,science,positive,60,,,,,,,11/5/2020,11,2034,,,
9419,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,12/26/2020 0:00,video,science,negative,0,,,,,,,12/26/2020,12,2092,,,
9420,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,4/10/2021 0:00,video,science,negative,10,,,,,,,4/10/2021,4,1974,,,
9421,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,1/24/2021 0:00,video,science,neutral,20,,,,,,,1/24/2021,1,2126,,,
9422,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,9/25/2020 0:00,video,science,positive,45,,,,,,,9/25/2020,9,2022,,,
9423,697af362-e84b-4429-b4ea-4123c6ab44ba,like,4/4/2021 0:00,video,science,positive,50,,,,,,,4/4/2021,4,1974,,,
9424,697af362-e84b-4429-b4ea-4123c6ab44ba,want,3/11/2021 0:00,video,science,positive,70,,,,,,,3/11/2021,3,2012,,,
9425,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,8/23/2020 0:00,video,science,positive,60,,,,,,,8/23/2020,8,2114,,,
9426,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,1/31/2021 0:00,video,science,positive,75,,,,,,,1/31/2021,1,2126,,,
9427,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,6/27/2020 0:00,video,science,positive,72,,,,,,,6/27/2020,6,2021,,,
9428,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,11/17/2020 0:00,video,science,positive,45,,,,,,,11/17/2020,11,2034,,,
9429,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,5/21/2021 0:00,video,science,neutral,20,,,,,,,5/21/2021,5,2138,,,
9430,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,5/7/2021 0:00,video,science,negative,10,,,,,,,5/7/2021,5,2138,,,
9431,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,9/1/2020 0:00,video,science,neutral,35,,,,,,,9/1/2020,9,2022,,,
9432,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,5/10/2021 0:00,video,science,positive,70,,,,,,,5/10/2021,5,2138,,,
9433,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,8/19/2020 0:00,video,science,positive,75,,,,,,,8/19/2020,8,2114,,,
9434,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,11/6/2020 0:00,video,science,negative,10,,,,,,,11/6/2020,11,2034,,,
9435,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,4/20/2021 0:00,video,science,positive,60,,,,,,,4/20/2021,4,1974,,,
9436,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,6/17/2021 0:00,video,science,positive,45,,,,,,,6/17/2021,6,2021,,,
9437,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,1/29/2021 0:00,video,science,positive,60,,,,,,,1/29/2021,1,2126,,,
9438,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,11/6/2020 0:00,video,science,negative,10,,,,,,,11/6/2020,11,2034,,,
9439,697af362-e84b-4429-b4ea-4123c6ab44ba,want,2/21/2021 0:00,video,science,positive,70,,,,,,,2/21/2021,2,1914,,,
9440,697af362-e84b-4429-b4ea-4123c6ab44ba,love,6/23/2020 0:00,video,science,positive,65,,,,,,,6/23/2020,6,2021,,,
9441,697af362-e84b-4429-b4ea-4123c6ab44ba,want,3/10/2021 0:00,video,science,positive,70,,,,,,,3/10/2021,3,2012,,,
9442,697af362-e84b-4429-b4ea-4123c6ab44ba,scared,12/8/2020 0:00,video,science,negative,15,,,,,,,12/8/2020,12,2092,,,
9443,697af362-e84b-4429-b4ea-4123c6ab44ba,like,2/26/2021 0:00,video,science,positive,50,,,,,,,2/26/2021,2,1914,,,
9444,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,1/26/2021 0:00,video,science,neutral,35,,,,,,,1/26/2021,1,2126,,,
9445,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,6/20/2020 0:00,video,science,negative,0,,,,,,,6/20/2020,6,2021,,,
9446,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,12/6/2020 0:00,video,science,neutral,35,,,,,,,12/6/2020,12,2092,,,
9447,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,1/29/2021 0:00,video,science,positive,72,,,,,,,1/29/2021,1,2126,,,
9448,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,8/5/2020 0:00,video,science,positive,60,,,,,,,8/5/2020,8,2114,,,
9449,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2/25/2021 0:00,video,science,positive,45,,,,,,,2/25/2021,2,1914,,,
9450,697af362-e84b-4429-b4ea-4123c6ab44ba,scared,1/13/2021 0:00,video,science,negative,15,,,,,,,1/13/2021,1,2126,,,
9451,697af362-e84b-4429-b4ea-4123c6ab44ba,interested,1/19/2021 0:00,video,science,positive,30,,,,,,,1/19/2021,1,2126,,,
9452,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2/28/2021 0:00,video,science,positive,60,,,,,,,2/28/2021,2,1914,,,
9453,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,7/13/2020 0:00,video,science,positive,72,,,,,,,7/13/2020,7,2070,,,
9454,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,9/25/2020 0:00,video,science,positive,60,,,,,,,9/25/2020,9,2022,,,
9455,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,2/18/2021 0:00,video,science,positive,70,,,,,,,2/18/2021,2,1914,,,
9456,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,4/4/2021 0:00,video,science,positive,75,,,,,,,4/4/2021,4,1974,,,
9457,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,3/21/2021 0:00,video,science,positive,45,,,,,,,3/21/2021,3,2012,,,
9458,697af362-e84b-4429-b4ea-4123c6ab44ba,hate,10/24/2020 0:00,video,science,negative,5,,,,,,,10/24/2020,10,2056,,,
9459,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,11/19/2020 0:00,video,science,positive,45,,,,,,,11/19/2020,11,2034,,,
9460,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,7/22/2020 0:00,video,science,positive,70,,,,,,,7/22/2020,7,2070,,,
